url	author
http://technologynewsrev.blogspot.com/2013/10/livescribe-beautiful-new-smartpen-turns.html	Autor: Andrzej Krzyżanowski
http://www.citeworld.com/bing/22663/microsoft-needs-bing-and-xbox	Mary Branscombe
http://www.steamfeed.com/19-conversion-rate-optimization-tips-19-web-warriors/	Jesse Aaron
http://elitedaily.com/money/can-learn-armour-ceo-kevin-plank/	Brian Link
http://www.wired.com/opinion/2013/10/thompson/	Clive Thompson
http://blogs.detroitnews.com/politics/2013/10/17/obamacare-exchange-week-3-still-cant-sign/	Henry Payne
http://www.bloomberg.com/news/2013-10-31/sat-and-act-college-test-companies-sued-over-data-sales.html	Andrew Harris
http://www.theguardian.com/technology/2013/oct/25/filesharing-site-anti-piracy-honeypot-uploadertalk-user-data	Samuel Gibbs
http://www.androidpolice.com/2013/10/23/t-mobile-announces-uncarrier-for-tablets-200mb-of-free-monthly-lte-data-for-all-compatible-devices/	Cameron Summerson
http://arstechnica.com/security/2013/10/how-the-nsa-might-use-hotmail-or-yahoo-cookies-to-identify-tor-users/	Dan Goodin
http://headlinedigest.com/2013/10/kremlin-slips-spying-gadgets-into-complimentary-usb-drives-gift-gags-at-g20/	D. Acheson
http://www.infoworld.com/d/cloud-computing/3-barriers-between-amazon-web-services-and-businesses-228250	David Linthicum
http://www.bloomberg.com/news/2013-11-01/tesla-s-stock-surge-hits-pothole-in-october-cars.html	Alan Ohnsman
http://www.mattoxaz.com/2013/10/21/yandexs-metrica-for-apps-gives-mobile-developers-another-free-tool-to-track-their-wares/	Natasha Lomas
http://www.valuewalk.com/2013/10/galaxy-s3-vs-iphone-5s-5c-touch-accuracy/	Anna Peel
http://www.sfexaminer.com/sanfrancisco/muni-aims-to-relieve-crowding-on-5-fulton-line-with-pilot-project/Content?oid=2604188	Jessica Kwong
http://news.softpedia.com/news/Ematic-Releases-10-Inch-Genesis-Prime-XL-Tablet-in-Multiple-Colors-396209.shtml	November 1st, 2013, 10:00 GMT · By Alexandra Arici
http://news.firedoglake.com/2013/10/30/the-roundup-for-october-30th-2013/	BrandonJ
http://www.forbes.com/sites/markfidelman/2013/10/15/meet-the-growth-hacking-wizard-behind-facebook-twitter-and-quoras-astonishing-success/	Mark Fidelman
http://www.smartcompany.com.au/growth/economy/34118-no-more-cookies-google-wants-to-own-the-whole-bakery.html	Rob Livingstone
http://www.intomobile.com/2013/10/20/microsoft-remote-desktop-app-allows-android-and-ios-users-access-their-pcs-anywhere/	Dusan Belic
http://www.washingtonpost.com/blogs/the-switch/wp/2013/10/29/the-switchboard-white-house-approved-of-spying-on-world-leaders-report-says/	The Switch, Up next, Apple says the iPhone 5c was never meant to be an entry-level iPhone
http://ancientworldonline.blogspot.com/2013/10/pleiades-data-for-download.html	Charles Jones
http://www.bloomberg.com/news/2013-11-01/u-s-stock-futures-little-changed-before-data-aig-slips.html	Sofia Horta e Costa
http://www.mac-talks.com/143557/front-page/boost-mobile-to-offer-iphone-5s-and-5c-with-100-discounts-beginning-november-8/	Eric Slivka
http://www.worldpropertychannel.com/asia-pacific-residential-news/china-home-prices-china-home-sales-residential-property-china-national-bureau-of-statistics-soofun-real-estate-portal-china-index-academy-junheng-li-7524.php	Kevin Brass
http://www.newrepublic.com/article/115339/richard-dawkins-interview-archbishop-atheism	ISAAC CHOTINER @ichotiner
http://www.forbes.com/sites/oreillymedia/2013/11/06/simplifying-interactive-realtime-and-advanced-analytics/	O'Reilly Media
http://www.mattoxaz.com/2013/10/18/windows-azure-offers-up-to-22-price-drop-for-memory-intensive-apps-while-questions-remain-about-running-an-in-house-cloud/	Alex Williams
http://www.tested.com/tech/concepts/458732-see-through-system-uses-networked-webcams-makes-cars-transparent/	Wesley Fenlon on Oct. 23, 2013 at 1 p.m.
http://gatesofvienna.net/2013/10/gates-of-vienna-news-feed-10292013/	Baron Bodissey
http://www.gadgetreview.com/smartphones/iphone-5s-first-impressions	James Pikover
http://www.techradar.com/news/internet/cloud-services/cloud-vs-new-server-should-you-replace-your-server-or-move-to-the-cloud--1184964	Kate O'Flaherty
http://www.steamfeed.com/6-reputation-management-techniques-protect-business-brand/	Kimberly Reynolds
http://www.theawl.com/2013/11/let-the-planet-die	Alex Balk
http://allthingsd.com/20131025/reminder-you-cant-stop-instagram-videos-from-auto-playing-anymore/	Mike Isaac
http://www.sitepronews.com/2013/11/07/microsoft-adds-real-time-collaboration-editing-office-web-apps/	Jennifer Cowan
http://www.washingtonpost.com/blogs/wonkblog/wp/2013/10/28/obamacare-chief-marilyn-tavenner-heads-to-the-hill-tuesday-heres-what-to-expect/	Sarah Kliff, E-mail the writer, Sarah Kliff, Published: October 28 at 3:27 pmE-mail the writer
http://www.marketingpilgrim.com/2013/10/facebook-and-pinterest-partner-up-for-global-expansion.html	Cynthia Boris
http://web-design-egypt.com/android-kitkat-could-focus-on-cheaper-phones-and-wearables-the-verge	christensokol986
http://techcircle.vccircle.com/2013/11/05/excl-cloud-based-visual-collaboration-platform-gridle-raises-funding-from-ian-others/	Sainul K Abudheen
http://robertjgraham.com/?p=10306	Michael Mimoso
http://readwrite.com/2013/11/08/seven-ways-to-use-github-that-arent-coding	Lauren Orsini
http://betanews.com/2013/10/17/acer-iconia-w4-small-windows-tablet-deja-vu/	Brian Fagioli
http://www.iphoneeinstein.com/2013/10/07/time-space-and-history-why-silicon-beach-and-silicon-valley-investors-are-different/	David Johnson, Garry Whitfield, and Eric W. Johnson
http://www.marketingpilgrim.com/2013/10/why-your-display-campaigns-dont-work-and-how-to-fix-them.html	Kfir Moyal
http://www.sitepronews.com/2013/10/30/penguin-2-0-mean-seo-plan/	Julie Ann Ross
http://www.sfgate.com/technology/article/Facebook-suggesting-stories-for-news-media-to-post-4914559.php	Chronicle News Services
http://www.newamerica.net/publications/policy/the_cost_of_connectivity_2013	Hibah Hussain, Danielle Kehl, Patrick Lucey, Nick Russo, New America Foundation
http://www.theregister.co.uk/2013/11/06/cisco_insieme_analysis/	Jack Clark, 6th November 2013
http://www.cloudtweaks.com/2013/10/virtualization-as-a-key-component-of-cloud-computing/	cloudtweaks
http://www.forbes.com/sites/amitchowdhry/2013/11/11/netflix-and-youtube-accounts-for-over-50-of-peak-fixed-network-data-in-north-america/	Amit Chowdhry
http://www.thehostingnews.com/cloud-presents-big-revenue-opportunity-in-europe-29864.html	About
http://www.androidauthority.com/android-4-4-location-settings-282262/	Andrew Grush
http://valleywag.gawker.com/the-boards-are-all-white-charting-diversity-among-tech-1442532538/1442631879/@maxread	Nitasha Tiku, on Valleywag
http://www.engadget.com/2013/10/25/sonys-playstation-4-will-require-a-day-one-update-mobile-app-t/	Joseph Volpe
http://blog.redfin.com/blog/2013/10/i-see-dead-people-do-homes-near-cemeteries-sell-well.html	Christin Camacho
http://www.swingtradingdaily.com/2013/11/07/money-and-markets-daily-reader-nsa-codebreaker-tells-all-dow-hits-record-high-google-reveals-barge-mystery/	The Money and Markets Team
http://blog.okfn.org/2013/10/21/the-revolution-will-not-be-in-open-data/	Guest
http://www.pcworld.com/article/2056060/programmers-at-juniper-not-google-or-facebook-rake-in-the-most-dough.html	Zach Miners @zachminers
http://cooldotz.com/blog/google-smart-watch-nears-completion-and-other-news-you-need-to-know/	cdotz
http://news.softpedia.com/news/Researchers-Use-Google-Street-View-to-Spot-Invasionary-Moth-Ravaging-Forests-393476.shtml	Lucian Parfeni
http://www.theweedblog.com/can-marijuana-save-the-republican-party/	Rick Thompson
http://www.co-optimus.com/article/10911/save-our-saves-the-latest-gta-v-patch-info.html	Sam Tyler
http://www.fool.com/investing/general/2013/10/14/facebooks-newest-acquisition-helps-long-term.aspx	More Articles
http://news.cnet.com/8301-1023_3-57606722-93/twitter-ex-jack-dorsey-facebook-hire-it-nearly-happened/	Daniel Terdiman
http://techcrunch.com/2013/10/10/another-one-bites-the-dust-boston-court-denies-preliminary-injunction-against-aereo/	Jordan Crook
http://www.psmag.com/business-economics/burgh-disapora/chinas-pittsburgh-moment-68520/	Jim Russell
http://scaredmonkeys.com/2013/10/15/nsa-collecting-hundreds-of-millions-of-contact-lists-from-personal-e-mail-im-accounts-including-americans/	Scared Monkeys
http://qz.com/143180/get-ready-for-in-store-advertising-that-looks-you-straight-in-the-eye/	Siraj Datoo
http://qz.com/137908/dwollas-plan-to-replace-americas-creaky-financial-infrastructure-now-includes-real-time-payments/	Tim Fernholz
http://hortonworks.com/blog/hdinsight-service-goes-ga-bringing-production-ready-apache-hadoop-on-windows-to-the-cloud/	John Kreisa
http://mobileappsgames.com/2013/11/05/17-new-android-apps-and-live-wallpapers-from-the-last-2-weeks-102213-11413/	Jeremiah Rice
http://www.huffingtonpost.com/garrett-goodman/crowdfunding-solutions_b_4085570.html	Garrett Goodman
http://blog.sqlauthority.com/2013/10/18/big-data-operational-databases-supporting-big-data-columnar-graph-and-spatial-database-day-14-of-21/	Pinal Dave
http://www.businessinsider.com/170-million-ipads-sold-equals-flat-growth-2013-10	Tony Danova
http://www.latimes.com/local/la-me-solitary-confinement-20131010-story.html	Chris Megerian
http://www.huffingtonpost.com/jared-bernstein/jobs-report-september_b_4142345.html	Jared Bernstein
http://ITNewsAndMovies.com/the-blog/isohunt-shuts-down-early-to-stop-archive-team-from-recording-important-historical-information/	The Blog Master
http://e27.co/googles-wifi-passport-keeps-android-users-connected-in-jakarta/	Elaine Huang
http://www.theverge.com/2013/10/24/5024652/cover-android-lock-screen-context-movement	Dan Seifert
http://www.steamfeed.com/use-landing-pages-convert-traffic-customers/	Matt Crawford
http://www.thefiscaltimes.com/Articles/2013/10/29/NSA-Spying-Damages-More-EU-Alliances	David Francis
http://str.typepad.com/weblog/2013/10/the-equal-rights-argument.html	Amy Hall
http://mashable.com/2013/10/13/us-army-iron-man-suit/	Samantha Dean2013-10-14 03:30:49 UTC
http://www.sacbee.com/2013/10/14/5821309/davis-adopts-new-bicycle-fines.html	Richard Chang
http://www.huffingtonpost.com/jason-salzman/shock-pastor-girl-scout-c_b_4158578.html	Jason Salzman
http://www.wnyc.org/story/five-things-to-know-about-the-nsas-surveillance-activities/?utm_source=sharedUrl&utm_media=metatag&utm_campaign=sharedUrl	Krishnadev Calamur
http://news.cnet.com/8301-1023_3-57610082-93/the-nsa-has-a-smiley-face-problem/	Dan Farber
http://www.bloomberg.com/news/2013-10-18/fidelity-s-mutual-funds-get-biggest-boost-from-google.html	Christopher Condon
http://blogs.msdn.com/b/datamarket/archive/2013/10/21/new-bing-speech-recognition-control-and-updated-bing-ocr-and-translator-controls-on-windows-azure-marketplace.aspx	Max Uritsky, Durval Ramos
http://digital.vpr.net/post/congressmen-berate-sebelius-cancellations-website-woes	Julie Rovner
http://thenextweb.com/microsoft/2013/11/07/microsoft-adds-yammer-to-office-365-enterprise-introduces-real-time-co-authoring-to-its-web-apps/	Kaylene Hong
http://ip0d.com/shoppers-want-their-ipads-sharp-and-cheap-survey-says/	Richard Nieva
http://www.washingtonsblog.com/2013/10/giants-fight-back-against-nsa-spying.html	WashingtonsBlog
http://www.rudebaguette.com/2013/11/08/orange-hello-show/	Bruno Vaz Moço
http://gigaom.com/2013/10/23/who-wants-a-suite-oracle-salesforcecom-sap-every-software-vendor-thats-who/	Barb Darrow
http://allthingsd.com/20131015/facebooks-120-million-onavo-buy-comes-with-lots-of-upside/	Mike Isaac
http://www.thehostingnews.com/cosentry-participates-in-mercer-marketplace-29825.html	About
http://www.cmswire.com/cms/information-management/data-elite-provides-funds-facilities-for-big-data-startups-022862.php	David Roe
http://www.valuewalk.com/2013/10/hft-study/	Floating Path
http://www.iphoneeinstein.com/2013/10/09/learn-10-secret-shortcuts-about-creative-cloud-in-5-minutes-video/	Sebastian Haley
http://www.ezebis.com/venture/data-week-investors-perspective-trends-data-analytics-investment/	pemo
http://www.fool.com/investing/general/2013/10/30/apples-ipad-air-scores-rave-reviews.aspx	More Articles
http://androidcommunity.com/glassware-development-kit-to-make-an-appearance-at-san-francisco-hackathon-20131107/	Juan Carlos Torres
http://news.cnet.com/8301-13579_3-57607354-37/iphone-5s-sales-outpace-5c-two-to-one-analyst/	Don Reisinger
http://seekingalpha.com/article/1773342-building-a-solid-reit-portfolio-for-stable-income-now	Morgan Myrmo
http://politicalticker.blogs.cnn.com/2013/10/27/rogers-healthcare-gov-isnt-secure/	CNN's Jason Seher
http://www.iphoneeinstein.com/2013/11/06/funding-daily-gambling-casual-gaming-e-commerce/	Tom Cheredar
http://northernpublicradio.org/post/us-spying-efforts-sometimes-reached-too-far-kerry-says	Mark Memmott
http://www.geekosystem.com/fig-insecurity-alarm-clock/	Dan Van Winkle
http://www.nakedcapitalism.com/2013/10/links-102713.html	Lambert Strether
http://www.texasobserver.org/mo-money-mo-problems-houstonians-expect-increased-pollution-sickness-port-expansion/	Priscila Mosqueda
http://www.shoutmeloud.com/android-battery-life-saver-tips.html	Ramendu Shandilya
http://allthingsd.com/20131011/in-store-tracking-isnt-going-anywhere-nomi-close-to-landing-around-10-million-series-b-investment/	Jason Del Rey
http://idevicehelpus.blogspot.com/2013/11/ipad-air-continues-to-offer-24-hour.html	Miguel Alvarado
http://www.washingtonpost.com/blogs/answer-sheet/wp/2013/10/15/are-school-reformers-wrecking-the-common-core/	The Answer Sheet
http://el4mmm.blogspot.com/2013/10/from-sprint-and-techstars-to-fda-look.html	Publicado por Kyo
http://www.iphoneeinstein.com/2013/10/31/prepare-for-warp-speed-broadband-specs-get-major-boost-to-10-gbps/	Eric Blattberg
http://blog.chron.com/techblog/2013/10/linkpost-10-17-2013/	Dwight Silverman
http://www.thefiscaltimes.com/Articles/2013/10/21/Obama-Turns-High-Pressure-Sales-Save-Obamacare?nopaging=1	Eric Pianin
http://www.politico.com/blogs/click/2013/11/mandela-screening-at-the-white-house-176669.html	, CAITLIN MCDEVITT
http://www.vocativ.com/10-2013/colonel-labyrinth/	Aram Roston
http://www.mac-talks.com/142260/front-page/electronica-artist-owl-cityadam-young-designed-ios-7-sounds/	Jordan Golson
http://www.computerworld.com/s/article/9243344/NASA_s_moon_probe_starts_outer_space_Internet_test	Sharon Gaudin
http://www.iphoneeinstein.com/2013/10/07/google-glass-finally-lets-you-look-up-public-transit-directions/	Meghan Kelly
http://mashable.com/2013/10/14/facebook-acquires-onavo/	Kurt Wagner2013-10-15 00:21:51 UTC
http://www.dailyfinance.com/2013/10/30/apples-ipad-air-scores-rave-reviews/	Erin Kennedy and Evan Niu, CFA, The Motley Fool
http://www.kotaku.com.au/2013/10/the-best-starting-pokmon-according-to-science/	Owen Good
http://www.timworstall.com/2013/10/16/now-this-really-is-a-surprise-isnt-it-2/	Tim Worstall
http://www.techrepublic.com/blog/smb-technologist/five-tech-strategies-to-help-expand-your-small-business/	Jack Wallen
http://wemu.org/post/economists-fear-flying-blind-without-government-data	Marilyn Geewax
http://www.climatedepot.com/2013/10/09/oh-no-a-new-mayan-calendar-deadline-2047-is-the-new-2012-ap-temperatures-go-off-the-charts-around-2047-starting-in-about-a-decade-kingston-jamaica-will-probably-be-off-the-charts-h/	Marc Morano
http://kvpr.org/post/us-spying-efforts-sometimes-reached-too-far-kerry-says	Mark Memmott
http://profootballtalk.nbcsports.com/2013/10/09/oneida-indian-nation-invites-snyder-to-explain-his-position-to-native-americans-directly/	Mike Florio on October 9, 2013, 8:44 PM EDT
http://www.thepublicdiscourse.com/2013/10/10996/	Mark Regnerus
http://radar.oreilly.com/2013/10/actions-predict-louder-than-words.html	Brian d'Alessandro
http://www.intomobile.com/2013/11/05/verizons-nokia-lumia-929-gets-leaked-again/	Dusan Belic
http://ancientworldonline.blogspot.com/2013/10/linked-data-vocabularies-for-cultural.html	Charles Jones
http://www.motherjones.com/politics/2013/10/future-of-privacy-nsa-snowden	Kevin Drum
http://www.cmswire.com/cms/social-business/cubicles-corner-offices-open-workspaces-whos-more-satisfied-022848.php	Marisa Peacock
http://mashable.com/2013/11/02/top-10-tech-this-week-58/	Sara Roncero-Menendez2013-11-02 19:03:12 UTC
http://dailycaller.com/2013/10/25/author-of-patriot-act-plans-to-introduce-to-bill-to-rein-in-nsa/	Josh Peterson
http://www.aawsat.net/2013/10/article55319974	Hamza Mustafa
http://www.iphoneeinstein.com/2013/10/31/funding-daily-vcs-aint-scared-of-no-ghosts/	Tom Cheredar
http://climateerinvest.blogspot.com/2013/10/climateer-line-of-day-oil-settles-at.html	climateer
http://androidcommunity.com/android-powered-adidas-micoach-smart-run-watch-announced-20131016/	Nate Swanner
http://www.theverge.com/tech/2013/10/13/4835026/why-google-cant-give-you-driving-directions-in-south-korea	Casey Newton
http://www.wordstream.com/blog/ws/2013/10/15/multi-channel-marketing	About Megan Marrs
http://www.forbes.com/sites/martinzwilling/2013/10/19/startups-need-to-embrace-zero-paid-media-marketing/	Martin Zwilling
http://allthingsd.com/20131014/iphone-5s-outselling-iphone-5c-two-to-one/	John Paczkowski
http://grist.org/list/this-gadget-is-bike-alarm-bike-lojack-and-bike-fitbit-all-in-one/	Holly Richmond
http://learnbonds.com/bill-gross-investment-outlook/	Simon G
http://www.washingtonpost.com/blogs/wonkblog/wp/2013/10/25/heres-what-healthcare-gov-and-the-f-35-have-in-common/	Lydia DePillis, E-mail the writer, Lydia DePillis, Published: October 25 at 12:51 pmE-mail the writer
http://liliputing.com/2013/10/lilbits-10-25-2013-t-mobile-offers-free-mobile-hotspot.html	Brad Linder
http://www.mobilesocialhub.com/2013/11/04/there-are-no-more-tech-issues/	Gregory Ferenstein
http://www.steamfeed.com/7-habits-highly-successful-digital-marketers/	Rhian Morgans
http://www.thenewamerican.com/usnews/politics/item/16896-gop-establishment-blames-tea-party-for-election-failures	Joe Wolverton, II, J.D.
http://www.medicaldaily.com/doctors-can-persuade-vaccine-resistant-parents-straight-talk-rather-asking-261986	Susan Scutti
http://mashable.com/2013/10/17/apple-nsa-imessage/	Lorenzo Franceschi-Bicchierai2013-10-17 18:36:55 UTC
http://androidcommunity.com/att-reports-17-5-billion-in-profits-close-to-a-million-new-subscribers-20131023/	Nate Swanner
http://www.gizmodo.com.au/2013/10/ride-faster-and-smarter-with-this-self-charging-electric-bike-wheel/	Adam Clark Estes
http://grist.org/news/india-blocking-efforts-to-save-planet-from-climate-killing-air-conditioners/	John Upton
http://www.cmswire.com/cms/customer-experience/switching-channels-at-the-contact-center-022765.php	Tom Petrocelli
http://general-news-hot.blogspot.com/2013/10/htc-explains-how-one-max-stores-your.html	victoria valdes
http://www.musiccitymiracles.com/2013/10/28/5029698/jake-locker-has-accrued-a-full-season	gunnelsj
http://www.bloomberg.com/news/2013-10-23/junk-rally-sparks-sales-by-nikko-amid-bubble-risk-china-credit.html	David Yong
http://www.marchpr.com/pr/2013/10/customer-experience-next-gen-tech/	Blaise Lucey
http://firstread.nbcnews.com/_news/2013/10/11/20924466-cruz-scoffs-at-nbcwsj-poll-thats-not-reflective-of-where-this-country-is?lite	Kasie Hunt, Andrew Rafferty and Michael O'Brien, NBC News
http://www.ritholtz.com/blog/2013/10/10-wednesday-am-reads-9/	Barry Ritholtz
http://www.bloomberg.com/news/2013-10-18/u-s-stock-futures-little-changed-after-s-p-500-record.html	Corinne Gretler
http://bgr.com/2013/11/04/apple-iphone-5s-fingerprint-scanner/	Brad Reed
http://www.forbes.com/sites/markadomanis/2013/10/23/is-russia-turning-muslim/	Mark Adomanis
http://blog.zensoftware.co.uk/2013/10/16/mdaemon-13-6-activesync-public-folders-byod-friendly-wipe/	James Steel
http://mobileappsgames.com/2013/10/31/darkmail-alliance-wants-to-create-newer-more-private-email-standard-to-prevent-snooping/	Joseph Keller
http://www.techspot.com/news/54352-intel-releases-q3-earnings-modestly-surpasses-sales-expectations.html	Justin Kahn
http://www.forbes.com/sites/baininsights/2013/10/29/infographic-the-who-why-and-how-of-big-data/	Bain Insights
http://news.firedoglake.com/2013/10/29/the-roundup-for-october-29th-2013/	BrandonJ
http://dougpete.wordpress.com/2013/10/21/otr-links-10212013/	dougpete
http://battellemedia.com/archives/2013/10/else-10-14-drones-dont-feel.php	Sara M. Watson
http://www.forbes.com/sites/joemckendrick/2013/10/15/cloud-to-dominate-data-center-traffic-within-the-year-cisco-study-predicts/	Joe McKendrick
http://www.mac-talks.com/142141/front-page/wsj-thinner-ipad-and-retina-ipad-mini-expected-on-tuesday/	Juli Clover
http://www.washingtonpost.com/blogs/capital-weather-gang/wp/2013/10/09/15-ways-the-federal-shutdown-is-hampering-the-national-weather-service/	Jason Samenow, E-mail the writer, Jason Samenow, Published: October 9 at 4:18 pmE-mail the writer
http://www.forbes.com/sites/susankalla/2013/10/04/mongodbs-new-150-million-makes-it-leader-of-the-pack-and-attracts-partners-ibm-microsoft-and-saleforce-com/	Susan Kalla
http://www.theverge.com/2013/11/7/5079428/snowden-used-colleagues-passwords-to-access-secret-files-report-says	Casey Newton
http://www.pcper.com/news/General-Tech/little-vicarious-fun-watching-website-implode	Jeremy Hellstrom
http://www.geekwire.com/2013/tmobile-hints-free-worldwide-data-service-disappear/	Blair Hanley Frank
http://sitesetter.blogspot.com/2013/11/ea-overcomes-nirvanix-cloud-shutdown-to.html	Bhanu Sridhar
http://internethosted.com/2013/11/06/red-hat-releases-cloudforms-3-0-partners-on-openstack-solutions/	Jason Verge
http://news.wfsu.org/post/us-spying-efforts-sometimes-reached-too-far-kerry-says	Mark Memmott
http://www.theverge.com/2013/10/22/4865784/ipad-mini-with-retina-display-2013-announcement	Vlad Savov
http://www.dailypundit.com/?p=77841	Bill Quick
http://internethosted.com/2013/10/16/european-commission-warns-against-fortress-europe-approach-to-cloud/	Chris Burt
http://www.firstshowing.net/2013/queen-hopes-skyfall-star-ben-whishaw-will-play-freddie-mercury/	Ethan Anderton
http://www.techspot.com/news/54640-weekend-tech-reading-a-look-at-the-inside-of-sonys-playstation-4-updated-r9-290-290x-drivers.html	Matthew DeCarlo
http://reason.com/archives/2013/10/12/society-is-coarser-but-better	Nick Gillespie
http://el4mmm.blogspot.com/2013/10/apple-goes-for-gold-in-first-iphone-5s.html	Kyo
http://leomoo.com/2013/10/how-channel-businesses-can-meet-evolving-sme-software-needs/	AuthorNews Monitor
http://www.biznology.com/2013/10/google-demands-your-papers-with-the-hummingbird-algorithm-update/	Chris Abraham
http://www.lawfareblog.com/2013/10/the-data-on-fisa-warrants/	Joel Brenner
http://prohockeytalk.nbcsports.com/2013/10/11/nbcsn-to-air-more-than-20-ncaa-hockey-games-this-season/	Joe Yerdon
http://www.geimin.co.uk/star-citizen-crowdfunding-hits-25-million-after-most-lucrative-month-to-date/	Brenna Hillier
http://www.droid-life.com/2013/10/29/t-mobile-prepaid-sim-kits-now-free-with-free-shipping-too/	Kellex
http://www.pcmag.com/article2/0,2817,2425812,00.asp	Stephanie Mlot
http://images.infoworld.com/t/cringely/the-shutdown-gets-real-science-and-high-tech-228739	Robert X. Cringely
http://www.forbes.com/sites/ptc/2013/11/06/why-google-and-others-see-a-future-with-driverless-cars/	PTC​Voice
http://www.valuewalk.com/2013/10/google-adds-parental-controls-to-chrome/	Brendan Byrne
http://nypost.com/2013/10/08/suicide-of-the-right/	John Podhoretz
http://www.washingtonpost.com/national/health-science/lawmakers-voice-concern-over-problems-with-healthcaregov-site/2013/10/27/03e45fc8-3f17-11e3-9c8b-e8deeb3c755b_story.html	Follow @sandhyawp
http://www.theguardian.com/environment/2013/nov/04/green-groups-legal-kevins-corner	Oliver Milman
http://www.cnet.com/news/twitter-ex-jack-dorsey-facebook-hire-it-nearly-happened/	Daniel Terdiman
http://www.forbes.com/sites/realspin/2013/10/31/millennials-failure-to-launch-is-a-function-of-poor-u-s-housing-policy/	Capital Flows
http://readwrite.com/2013/10/30/twitter-images-and-the-anti-social-social-network	Matt Asay
http://blog.chron.com/techblog/2013/10/linkpost-10-12-2013/	Dwight Silverman
http://trackercompare.org/2013/11/05/sirius-xm-finalises-purchase-of-agero-connected-vehicle-services/	trackercompare
http://www.iphoneeinstein.com/2013/10/18/retina-ipad-mini-coming-at-next-weeks-apple-event-analyst-says/	John Koetsier
http://www.aspose.com/blogs/aspose-products/aspose-words-product-family/archive/2013/10/09/new-pdf-save-options-and-other-goodies-in-aspose.words-13.9.0.html	Adam Skelton
http://www.sitepronews.com/2013/11/05/google-search-ios-app-goes-hands-free-new-update/	Jennifer Cowan
http://reviews.cnet.com/smartphones/huawei-vitria/4505-6452_7-35828373.html	Jessica Dolcourt
http://jjie.org/nearly-half-of-u-s-states-enact-juvenile-justice-reforms/105473/	Gary Gately
http://www.wnd.com/2013/10/nsa-data-bank-hit-by-mystery-power-surges/	F. Michael Maloof
http://www.bloomberg.com/news/2013-10-14/can-yellen-effect-attract-young-women-to-economics-.html	Claudia Goldin
http://www.gizmoenvy.com/2013/11/05/zoomingo-raises-1-25-million-for-its-mobile-deal-finding-app-made-for-mall-shoppers/	Gizmo Envy
http://www.bloomberg.com/news/2013-10-22/banking-balkanization-prevails-in-europe-on-eve-of-review.html	Yalman Onaran
http://www.behindthesteelcurtain.com/2013/11/8/5078982/steelers-news-roster-2013-nfl-week-10-buffalo-bills	PaVaSteeler
http://www.theepochtimes.com/n3/324595-fixated-on-wal-mart/	Heide Malhotra
http://dimemag.com/2013/11/marketing-firm-reports-tim-duncan-stephen-curry-named-aspirational-nba-players/	Spencer Lund
http://www.tuaw.com/2013/10/10/lacie-wants-to-put-a-porsche-key-in-your-pocket/	Steven Sande
http://www.engadget.com/2013/11/05/apple-government-requests/	Nicole Lee
http://techrights.org/2013/10/26/echelon-and-merkel/	Dr. Roy Schestowitz
http://www.iphoneeinstein.com/2013/10/24/jive-integrates-with-google-facebook-twitter/	Eric Blattberg
http://howto.cnet.com/8301-11310_39-57609844-285/getting-started-with-amazon-cloud-player-for-mac/	Matt Elliott
http://www.geekwire.com/2013/tmobile-shakes-shakira-unveils-celebrity-collaborator/	Blair Hanley Frank
http://kotaku.com/wrong-about-japan-and-sex-1450567428	Brian Ashcraft
http://news.softpedia.com/news/NSA-Collected-46-Million-Italian-Phone-Calls-395094.shtml	Gabriela Vatu
http://www.tuaw.com/2013/11/03/gen-2-lilitab-adds-easy-on-off-magkey-to-ipad-kiosk/	Michael Rose
http://tvbythenumbers.zap2it.com/2013/11/06/cartoon-networks-steven-universe-premieres-as-its-most-watched-series-of-2013/214012/	Amanda Kondolojy
http://general-news-hot.blogspot.com/2013/10/google-offering-25-50-gbs-of-google.html	victoria valdes
http://www.theatlantic.com/entertainment/archive/2013/11/the-sad-fate-but-historic-legacy-of-the-houston-astrodome/281269/	Adam Chandler
http://www.bloomberg.com/news/2013-10-22/ecuador-s-worn-out-war-on-chevron.html	Raul Gallegos
http://www.bespacific.com/fbi-files-reveal-new-info-on-clandestine-phone-surveillance-unit/	Ryan Gallagher
http://www.huffingtonpost.com/deborah-caldwell/christian-dominionism-debt-default-_b_4097017.html	Deborah Caldwell
http://www.itechworkshop.co.uk/technology-news/t-mobile-ipads-could-arrive-next-week-ceo-hints/	Michael Rougeau
http://www.theverge.com/2013/10/15/4841188/godaddy-acquires-media-temple-web-hosting	Jacob Kastrenakes
http://www.networksteve.com/?p=8129	Guest Post
http://news.cnet.com/8301-11386_3-57607690-76/underwater-internet-may-be-coming-to-an-ocean-near-you/	Dara Kerr
http://www.bizpacreview.com/2013/10/28/obamacare-website-turns-blind-eye-to-immigration-status-86108	Joe Saunders
http://techcrunch.com/2013/10/14/blackberry-reaffirms-it-isnt-gone-just-yet-in-an-open-letter-to-customers/	Chris Velazco
http://blog.avast.com/2013/10/28/loyal-fans-make-avast-the-most-popular-antivirus/	Deborah Salmi
http://general-news-hot.blogspot.com/2013/10/new-way-to-track-your-smartphone-using.html	victoria valdes
http://www.wired.com/wiredscience/2013/10/how-to-map-building-ages-in-your-home-town/	Betsy Mason
